filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1494,""cy"":2118}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1688,""cy"":2115}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1534,""cy"":2094}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1571,""cy"":2088}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1603,""cy"":2082}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1634,""cy"":2080}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1538,""cy"":2144}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1578,""cy"":2142}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1617,""cy"":2137}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1643,""cy"":2128}","{}"
RearCam_Female_Expression_Surprised_50percentEyeState_00000001.jpg,2579965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1935,""cy"":2101}","{}"
