filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1047,""cy"":1450}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1101,""cy"":1432}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1163,""cy"":1421}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1245,""cy"":1427}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1302,""cy"":1452}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1075,""cy"":1537}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1140,""cy"":1543}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1206,""cy"":1540}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1262,""cy"":1518}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1311,""cy"":1506}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1730,""cy"":1430}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":1801,""cy"":1398}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":1872,""cy"":1398}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":1926,""cy"":1413}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":1991,""cy"":1432}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":1770,""cy"":1481}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":1849,""cy"":1489}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""point"",""cx"":1918,""cy"":1484}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""point"",""cx"":1969,""cy"":1472}","{}"
Rear_1m_dim_female_neutral_open_251.jpg,3902914,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""point"",""cx"":1798,""cy"":1489}","{}"
