filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1236,""cy"":1635}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1631,""cy"":1678}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1312,""cy"":1594}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1382,""cy"":1578}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1447,""cy"":1582}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1508,""cy"":1602}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1309,""cy"":1688}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1371,""cy"":1704}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1435,""cy"":1707}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1492,""cy"":1697}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":2032,""cy"":1705}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":2370,""cy"":1681}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":2129,""cy"":1641}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":2206,""cy"":1610}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":2283,""cy"":1610}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":2324,""cy"":1626}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":2112,""cy"":1738}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""point"",""cx"":2183,""cy"":1758}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""point"",""cx"":2261,""cy"":1776}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000007.jpg,3534447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""point"",""cx"":2321,""cy"":1756}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1182,""cy"":1722}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1261,""cy"":1677}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1325,""cy"":1665}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1385,""cy"":1663}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1434,""cy"":1673}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1531,""cy"":1737}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1449,""cy"":1760}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1385,""cy"":1774}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1340,""cy"":1776}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1270,""cy"":1766}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1966,""cy"":1774}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":2328,""cy"":1763}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":2069,""cy"":1718}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":2145,""cy"":1698}","{}"
RearCam_Female_Expression_Disgust_0percentEyeState_00000008.jpg,3546965,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":2209,""cy"":1691}","{}"
