filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":913,""cy"":1467}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":987,""cy"":1399}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1067,""cy"":1368}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1129,""cy"":1367}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1220,""cy"":1385}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1368,""cy"":1487}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1271,""cy"":1522}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1173,""cy"":1545}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1104,""cy"":1550}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1010,""cy"":1538}","{}"
RearCam_Female_Expression_Fear_0percentEyeState_00000022.jpg,4118719,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1980,""cy"":1521}","{}"
