filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1481,""cy"":2007}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1675,""cy"":1998}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1502,""cy"":1995}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1544,""cy"":1986}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1585,""cy"":1977}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1622,""cy"":1977}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1516,""cy"":2023}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1552,""cy"":2026}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1597,""cy"":2022}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1623,""cy"":2014}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1915,""cy"":1999}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":1961,""cy"":1982}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":2009,""cy"":1972}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":2054,""cy"":1977}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":2084,""cy"":1979}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":2130,""cy"":1988}","{}"
RearCam_Female_Expression_Angry_100percentEyeState_00000001.jpg,2559904,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":1968,""cy"":2003}","{}"
