filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1476,""cy"":2024}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1508,""cy"":2011}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1542,""cy"":2007}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1575,""cy"":2004}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1607,""cy"":2006}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1667,""cy"":2034}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1516,""cy"":2052}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1548,""cy"":2052}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1584,""cy"":2049}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1624,""cy"":2041}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1911,""cy"":2017}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":1951,""cy"":1992}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":2006,""cy"":1980}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":2042,""cy"":1981}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":2076,""cy"":1984}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":2126,""cy"":2003}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":1988,""cy"":2029}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""point"",""cx"":2025,""cy"":2032}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""point"",""cx"":2055,""cy"":2029}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000013.jpg,2561739,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""point"",""cx"":2085,""cy"":2024}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":843,""cy"":1540}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":878,""cy"":1519}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":904,""cy"":1503}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":941,""cy"":1497}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":974,""cy"":1501}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1043,""cy"":1538}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":878,""cy"":1553}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":914,""cy"":1558}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":947,""cy"":1560}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":982,""cy"":1556}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1302,""cy"":1541}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":1347,""cy"":1523}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":1381,""cy"":1514}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":1415,""cy"":1521}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":1447,""cy"":1531}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":1477,""cy"":1556}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":1359,""cy"":1570}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""point"",""cx"":1386,""cy"":1579}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""point"",""cx"":1414,""cy"":1584}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_00000014.jpg,1521500,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""point"",""cx"":1444,""cy"":1578}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":862,""cy"":1578}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1063,""cy"":1573}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":903,""cy"":1568}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":949,""cy"":1565}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":981,""cy"":1561}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1010,""cy"":1563}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":907,""cy"":1594}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":937,""cy"":1594}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":973,""cy"":1590}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":999,""cy"":1588}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1306,""cy"":1588}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":1490,""cy"":1610}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":1356,""cy"":1585}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":1386,""cy"":1588}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":1422,""cy"":1593}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":1452,""cy"":1598}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":1357,""cy"":1604}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""point"",""cx"":1384,""cy"":1610}","{}"
RearCam_Female_Expression_Happy_100percentEyeState_0000015.jpg,1458718,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""point"",""cx"":1408,""cy"":1612}","{}"
