filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":1045,""cy"":1716}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1072,""cy"":1707}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1097,""cy"":1706}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1151,""cy"":1697}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1210,""cy"":1697}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1065,""cy"":1746}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1104,""cy"":1748}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1154,""cy"":1748}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1197,""cy"":1734}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1217,""cy"":1728}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1503,""cy"":1692}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":1539,""cy"":1690}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":1588,""cy"":1684}","{}"
IMG_20200312_181645_008.jpg,1865213,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":1621,""cy"":1692}","{}"
