filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,0,"{""name"":""point"",""cx"":978,""cy"":1139}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,1,"{""name"":""point"",""cx"":1033,""cy"":1088}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,2,"{""name"":""point"",""cx"":1081,""cy"":1063}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,3,"{""name"":""point"",""cx"":1140,""cy"":1056}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,4,"{""name"":""point"",""cx"":1210,""cy"":1059}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,5,"{""name"":""point"",""cx"":1376,""cy"":1161}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,6,"{""name"":""point"",""cx"":1058,""cy"":1184}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,7,"{""name"":""point"",""cx"":1117,""cy"":1192}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,8,"{""name"":""point"",""cx"":1181,""cy"":1197}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,9,"{""name"":""point"",""cx"":1240,""cy"":1185}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,10,"{""name"":""point"",""cx"":1922,""cy"":1237}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,11,"{""name"":""point"",""cx"":2036,""cy"":1195}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,12,"{""name"":""point"",""cx"":2114,""cy"":1174}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,13,"{""name"":""point"",""cx"":2181,""cy"":1180}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,14,"{""name"":""point"",""cx"":2247,""cy"":1205}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,15,"{""name"":""point"",""cx"":2318,""cy"":1280}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,16,"{""name"":""point"",""cx"":2041,""cy"":1291}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,17,"{""name"":""point"",""cx"":2117,""cy"":1313}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,18,"{""name"":""point"",""cx"":2177,""cy"":1330}","{}"
RearCam_Female_Expression_Neutral_0percentEyeState_00000022.jpg,3937413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",20,19,"{""name"":""point"",""cx"":2261,""cy"":1336}","{}"
